stars,name,text,date,city,longitude,latitude,categories
4,Le Speakeasy,"Speakeasy is a very cool spot with an unassuming front day sandwich shop but a quick walk through and you come upon a quaint cozy restaurant & bar (prohibition style). I had salad which I now can't remember, but it wasn't seasoned enough. The ingredients were fresh and quality. The service was very friendly and approachable, and on point. I think the prices are a tad high, but I'll definitely return in the future. Hostess and host who stand out front are great. They did their jobs well and lured us in.",2016-07-07,Montréal,-73.5558239,45.4994702,"['Restaurants', 'Bars', 'Nightlife', 'Speakeasies', 'Food', 'Cocktail Bars', 'Beer', 'Wine & Spirits']"
4,Gordon Biersch Brewery Restaurant,"I stayed across the street from this restaurant for a few days and wound up having a few different meals here. The food I had - some sliders, a spinach salad, and a pulled port sandwich - was all delicious. The prices were a little on this high side, but nothing unreasonable or unexpected for the area.

The beers were a little uninspiring, but it's possible that my bar is set too high for mass-produced microbrews. I recommend the Marzen and the Schwarzbier - definitely the two best ones of the bunch.

I enjoyed this restaurant and would definitely go back if it was so convenient - but I'm not sure it's really worth going out of the way for.",2012-03-29,Las Vegas,-115.1552488,36.1170027,"['Bars', 'Breweries', 'American (New)', 'Restaurants', 'Food', 'Nightlife']"
3,Bea Taco Town,"NOTE- this review is for the new Banksville location which does not have a yelp page as of yet.

Yesterday, I visited the brand brew Bea Taco Town located on Banksville road for their grand opening. I was originally intrigued to go as I had heard so many good things about their downtown location and because they had a sign stating that items were 50% off during their opening. 


I arrived around 1:30pm for lunch and it wasn't quite busy at that time, but did start to fill up as I was eating. Actually, by the time I left the entire place was full (there are two sides a small area with seating and also a larger main area). 

In general, the service was very fast and friendly and the food was okay- I had chicken enchiladas with red sauce and a side of rice and refried black beans. The beans were my favorite part and everything else was just okay, as mentioned. Not great, not bad,  just okay. Although, My fiancé had chicken and steak street tacos and he said he really enjoyed them and they were very fresh. 

The restaurant itself seems to be a mish mash of items from the previous restaurant that has been repurposed with new (bright orange and green) paint. Although, this eclectic type style may be what they're going for so I'm  not knocking them. 

One thing I didn't like was that the menus were paper copies that were handwritten, so it made it very difficult to read and interpret. I wish they would have just typed something up and printed those out. 

Overall my experience here was again just okay. Nothing bad happened but I wasn't really blown away. Finally, when the bill came the only items that were 50% off were the street tacos, not my meal, so I thought the sign they had out front was a bit contradictory. If you're going to run specials on select items you need to be more specific so that people's expectations of what they are paying is clear.",2016-02-28,Pittsburgh,-79.9973231,40.4424229,"['Restaurants', 'Mexican']"
2,Gordon Ramsay Pub & Grill,"Went for lunch... I've had better.

With 300+ seats and 3+ turns per meal, it's a factory.",2014-09-04,Las Vegas,-115.175818301,36.1177282041,"['Pubs', 'Bars', 'Restaurants', 'Gastropubs', 'Nightlife']"
4,P.croissants,"Tired of the standard breakfast fare?  Stop by Pleaissant Croissants and pick up a dozen or so to bring to the office or treat yourself to just one.  They have a large variety of flavors.  If you bring an assortment to the office each is coded with a frosting doodle indicating what's inside.

These will make you a star, if you're late be a little bit later,  no one will notice.",2008-03-12,Tempe,-111.9299471,33.3499291,"['Breakfast & Brunch', 'Restaurants', 'Bakeries', 'Food']"
5,Guacamole's Mexican Grill,This was an accidental find and man were we glad! Most delicious Mexican food hands down! Incredibly friendly service and reasonable prices. Would come here on purpose all the way from delaware,2016-10-11,Gastonia,-81.1755079,35.249113,"['Mexican', 'Restaurants']"
5,Casa Di Amore,"We took our friends to this wonderful place last night and had a great time.  Randy and Paul were there playing some great music and took our requests which made the wives happy.  Great food, great music, life is good!",2016-05-01,Las Vegas,-115.1116708,36.1003826,"['Italian', 'American (New)', 'Restaurants']"
5,Sorso Wine Room,"Had so much fun at Sorso last night! Matthew is an awesome bartender. The Motto is my new favorite Zin. And they have gluten free bruschetta. Great, little intimate spot at the Quarter. Thank you!",2016-06-23,Scottsdale,-111.923497359,33.6250956491,"['American (Traditional)', 'Italian', 'Food', 'Meat Shops', 'Nightlife', 'Grocery', 'Restaurants', 'Lounges', 'Cheese Shops', 'Bars', 'Specialty Food', 'American (New)', 'Wine Bars', 'Breakfast & Brunch']"
5,Cornish Pasty Company,"Very trendy spot with delish food catering to all foodies, including an amazing vegetarian/vegan menu. Dark lit and really nice for a date or just a gathering with friends or family. One of my favorite dinner spots in town.",2016-10-18,Mesa,-111.876051128,33.3626997847,"['British', 'Restaurants']"
5,Paul's Spaghetti,"Excellent food! Pretty good service.  Once when we went here for dinner we had to wait quite long for our main courses to arrive, other then that, I highly recommend this restaurant.

Everything is pretty much homemade...you can certainly tell from the taste.  My SO has had the Spaghetti w/Meatsauce which is(was) his favourite...it no longer appears on the menu(the last time we were there), but they now only offer Spaghetti w/Meatballs...which is also very good.
I've tried the gnocchi once and it was good but my favourite dish is the Rigatone w/Spinach (vegetarian), it is served with a creamy pesto sauce, onions(not a lot), spinach, goat's cheese crumbled on top and toasted pine nuts.  The first time I tried this, I thought I had died and gone to heaven--seriously!!  It is very rich and creamy, which I like and I love pasta.

I also recommend the house salad with a homemande vinagrette dressing to start, and they also bring you fresh baked warm bread w/butter.

Most (if not all) of the desserts are homemade...some on the premises and some offsite...I overheard the server talking to another table.

The patio is great in the summer.  The restaurant itself is quite small but a cozy, relaxing atmosphere.  I don't recommend bringing children here though...
We've been about a dozen times and will definitley keep going back.",2010-04-15,Toronto,-79.3334094,43.6929867,"['Restaurants', 'Italian']"
5,Studio B Buffet,"One of the best, if not the best buffet ever. Great variety, service, and delicious food! Would definitely recommend to anyone.",2016-07-04,Henderson,-115.169019763,35.9658025616,"['Buffets', 'Restaurants', 'Food', 'Seafood', 'Desserts']"
4,China Town Kim Fung,Great place but it can get busy often. Highly authentic cantonese cuisine.,2009-06-20,Montréal,-73.5619422,45.5077638,"['Restaurants', 'Dim Sum', 'Chinese']"
5,The Capital Grille,"My husband and I went there for Valentine's dinner. Food was terrific and the service was excellent. We had an amazing night. 

Starting with the fresh oysters, they are so fresh that I can taste the ocean. My husband doesn't like raw food but he ate 3. With that kind of quality for only $18 for half dozen, it's totally worth the price. 

Calamari was crisp. I was surprised it can be tasted that good with the hot peppers. Must try!

Steak tartare, a little bit dry but not too bad. I had better :)

Lobster crab cakes, not too special. $20 for only 2 pieces, I think you can skip it.  
 
We had the rib eye for main course, and the steak cooked to perfection with the fries on the side. One of the best steaks in town.

Also like their wine list. We ordered half bottle of red wine and it's enough for 2.

5 starts!! Definitely will come back.",2016-02-20,Las Vegas,-115.168328033,36.1276483735,"['Nightlife', 'Bars', 'Steakhouses', 'American (Traditional)', 'Seafood', 'Wine Bars', 'Restaurants']"
5,Phat Phrank's,"Excellent! Another bookmark down.

This review is long overdue. I had lunch here almost a month ago and I could not stop raving about it to coworkers when I got back. The experience is still fresh in my mind. I had the daily special Fish Tacos, but I asked for flour tortillas instead of corn. Everything was made fresh, and the slaw on my tacos was TO DIE FOR. The creamy sauce was perfectly seasoned and the fish was fresh and tasty. The rice wasn't mushy - it was cooked perfectly. My husband had a chicken burrito and he could not get over the salsa - he said it was the best salsa he had in his life.

Nestled behind a gas station and some heavy road construction, Phat Phrank's is a jewel in the rough. It's perfect for a power lunch, or maybe picking some to-go food when you just don't feel like cooking. 

As I sat there one random Friday afternoon, I had seen people from all walks of life come in and out happy. There were suits, construction workers, Louis Vuitton ladies, and families either dining in or picking up to go orders.

Frank was there during my visit and couldn't have been nicer. He made sure to talk to every customer and made sure everyone was enjoying their meal. He's super helpful when you're trying to figure out what you should order. I asked him why they weren't open on weekends and he had said they were once, but business wasn't worth a 7 day schedule. He did say once the construction on sunset was completed, they would definitely be open Saturdays again. 

Fresh food, great service, reasonable pricing - this place is an easy 5 stars.
As the unfortunate duchess of a certain Roberto's, I can proudly tell you that this place is definitely worth stopping by and checking it out !",2013-06-11,Las Vegas,-115.206889,36.072516,"['Mexican', 'Restaurants']"
2,Crêpe Bar,"I ordered PICK ME UP crepe this afternoon.  After waiting for 25mins (what?) , that STUFF finally came. It looked pretty awful, you will never want to order it again. It looked like a stained dumpling. What's worse, it is totally cold. And I don't even want to mention how it tasted. I have no idea why they deserve 4.5stars on yelp.",2015-10-25,Tempe,-111.929925579,33.349711361,"['Creperies', 'Breakfast & Brunch', 'Coffee & Tea', 'Restaurants', 'Food', 'Cafes']"
2,Guy Fieri's Vegas Kitchen & Bar,"Arrived to find a 15 minute wait, put our name down and walked over to the sports book. Returned in 15 minutes only to find they had given our table away and we needed to put our name down again-which was no big deal. 

The food was decent, had the Vegas fries for an appetizer-which were spicy but in a good way and a nice decent portion. I ordered the brisket nachos which were awesome, however my boyfriend and his friend each ordered a sandwich and they were both small and left lots to be desired.

My problem with this restaurant was the service. It was slower than I've ever had, well ever. We asked for waters which didn't arrive until after our appetizer was half eaten (about 30 minutes from when we sat down) and we wanted to order alcoholic beverages but we barely saw our server after we ordered our appetizer and meals. What should have been no longer than an hour lunch took almost 1.5 hours by the time we were able to get our server to come over to pay the bill and even longer to get our change.",2016-05-06,Las Vegas,-115.1726,36.118793,"['American (New)', 'Nightlife', 'Restaurants', 'Burgers', 'Breakfast & Brunch', 'Bars', 'American (Traditional)', 'Pubs', 'African']"
4,Midwood Smokeshack,"I visited the original Midwood on Central and both times I gave it a crappy review. 
Recently this location was opened near me and I thought I would give it a shot. 
This time I tried the pulled pork and she had ribs.(Other times I had brisket)
The portions were a good size, a bit pricey, but expected in this area, 
The pork was cooked well and had nice texture and was fairly moist, but did lack smoke flavor. Overall not bad. The sides...beans were good, had some meat in them with onions and a nice flavor. The mac and cheese was ok, but not great. Kinda lacking flavor, but still edible. The ribs were good, not great, but a nice portion for a half rack. 
The service, not table side, was confused. I guess they are still learning. The people behind the counter seemed not sure what to do and were kinda falling over themselves. They ran out of mac and cheese and we had to wait til it came out of the oven. 
Overall, better that previous experiences. I really wish yelp allowed 1/2 stars cause they were a little better than 3, but I'll go a four since they are new as a benefit of the doubt on the service.",2016-10-23,Matthews,-80.7286189869,35.0829585488,"['Beer Bar', 'Bars', 'Sandwiches', 'Barbeque', 'Nightlife', 'Restaurants']"
5,Crisp,"LOVE this place and the service is great! I used to go to the 7th street location but will drive an extra couple minutes to go to this one strictly because of the staff. One of the employees, Brian, remembered mine and my boyfriends name which I thought was so cool. He always goes above and beyond and is so pleasant every single time. The food is also amazing! If you haven't went to crisp yet definitely check it out!",2016-05-17,Charlotte,-80.8435928,35.200356,"['American (New)', 'Sandwiches', 'Restaurants']"
3,Carlos O'Briens,"3.5 stars

very strange set up inside. I mean, I guess its sort of trying for the pub feel, so what it's trying to do, it does well? 

I got a chicken chimi, pretty good, really sweet though. 

Probably the best service I've ever had too. Refills were extremely prompt.",2012-04-18,Scottsdale,-111.9270964,33.638094,"['Restaurants', 'Mexican']"
5,Herbs & Rye,"You cannot beat this place during their happy hour. Old time movies playing on the tv screens and a menu that points out that their steaks are half off during their happy hour. Our waiter was super awesome because he totally realized that I am frugal. When ordering a drink, he let us know if a drink was going to be half off or not, which I totally appreciated. I have frequented places that will happily ""do you dirty"" and not mention when something isn't part of their special to jack up the price of the bill. Food was pretty decent. Only complaint is that it was super dark in there. We needed our phones to look at the menu.",2013-06-28,Las Vegas,-115.191727262,36.1439242153,"['Steakhouses', 'Tapas Bars', 'Italian', 'Restaurants', 'Nightlife', 'Bars', 'Cocktail Bars']"
4,Tom Colicchio's Craftsteak,"I was here on business and a group of 8 of us were there for dinner.  The dinner rolls were delicious...loved the rock salt on top of them.  The butternut squash soup is incredible!  I would highly recommend that to start.  I also had the watercress and cucumber salad which was also delightful and a nice light start to the meal.  I ordered the rack of lamb...rare.  It was incredible.  I did notice it was a little on the fatty side, but the cut was nice and big and it was so delicious, that no matter how full I felt, I had to finish it.  The table got quite a few sides...assorted mushrooms, pureed sweet potatoes, fingerling potatoes, asparagus and potatoes au gratin.  I wasn't a huge fan of the fingerling potatoes...it was just baked and lacked flavor.  The pureed sweet potatoes were my favorite with the asparagus a close second.  For dessert, you must get the Monkey Bread.  That was absolutely incredible.  I wasn't too fond of the pairing with the Brown Sugar Sour Cream ice cream, but a good vanilla ice cream would be great with the monkey bread.  The ambiance is great although I would do without the paintings of cows with a steak cut written on it.  That is just plain wrong.  lol!",2013-01-11,Las Vegas,-115.169751,36.102918,"['Steakhouses', 'Restaurants', 'Cheesesteaks', 'Food', 'American (New)', 'Desserts']"
5,Ronald's Donuts,"This is the diamond in the ruff, the locals secret spot for the best Donuts in Vegas. Try it once and you'll never go anywhere else.",2012-05-21,Las Vegas,-115.2042227,36.1265632,"['Restaurants', 'Food', 'Vegan', 'Donuts']"
5,Golden Harbor Authentic Chinese Cuisine,This is as authentic and high-quality as it gets in Champaign.  And they set the bar high.   Incredible vegetable rolls and I like the quality of their dishes.   They have an amazing amount of options on their menu as well.  This is simply a great place to go if you're looking for Chinese in the area!,2015-06-14,Champaign,-88.2441689,40.1111456,"['Taiwanese', 'Chinese', 'Restaurants']"
4,Sweet Pea Cafe,"The food here is seriously great. Interesting and creative and great. Any day of the week, order the special. Whatever it is that day I promise you will be pleased.

I do think the place got off to a rocky start in terms of service, but I think they have a handle on it now. The only reason I have to knock off a star is because the atmosphere is kinda lousy. I want to feel proud bringing my friends here, but instead I'm like, ""Pay no attention to the boring decor, the food is good."" After all this time, I feel they should be able to remedy the look of the place by now.

But let's end this review on a high note: THE FOOD. It's so yummy. Go on a cold morning, order a hot chocolate and anything ""Benedict,"" and prepare to be dazzled.",2014-05-29,Fairlawn,-81.6124113,41.1328698,"['Restaurants', 'Breakfast & Brunch']"
3,Barrio,"They've got some typical new-restaurant issues with service;  my friend and I were handled by three different waiters/waitresses upon getting in there, which was a little disconcerting.   They all did alright, but it seemed like they were a bit panicky and overwhelmed, even though the restaurant wasn't full.  

The free chips and sals are definitely a plus.  The chips appeared to be house-made, and the salsa didn't taste like it was made of soup kitchen castoff veggies.  I was impressed, and I think between the two of us, we went through three bowls.  

I ordered chorizo tacos and fried fish tacos.  The chorizo was as expected (good and greasy with a healthy kick), but the fish tacos were great.  The batter wasn't too thick, and it didn't feel overcooked.  Yes, everything wasn't delivered to the table piping hot, but honestly, I'll have it that way instead of ""oh god why is my palate bleeding?"" hot.  

Overall, it just feels like they're trying to hit their stride and get the right staff.  I'll give this place another whack soon.",2012-06-02,Cleveland,-81.6863887,41.4821202,"['Mexican', 'Bars', 'Restaurants', 'Nightlife']"
3,Portland's Restaurant & Wine Bar,"Saturday night another opportunity to explore the wonderful places that Phoenix has to offer.  We decided to make our first stop at Portland's.  It is a very nice place.  I think we were there a little too early, around 6pm.  The place was pretty empty.  Drinks were ok, and the calamari were nothing to rave about. We might be back for late night drinks another time.",2010-11-15,Phoenix,-112.0743181,33.4596909,"['American (New)', 'Bars', 'Restaurants', 'Nightlife', 'Wine Bars']"
4,Pork on a Fork,"Ummmm, YUUUUM. Like, drooling yum. And dangit, this is a dangerous location. Right next to the frys I go to at least once a week. Im in trouble. SO good. Went here for the first time this past weekend, did the chicken sandwich with sides of potato salad and baked beans. I apparently missed the memo that the mac and cheese is to die for, so now I must return just for that! Not the cheapest, but I suppose same price range as somewhere such as chipotle. Not fast food, but not a full on site down fancy restaurant. Meat was very good. Wasn't a huge fan of the potato salad, not sure what it was about it. Not terrible, but will not get it again. Cute décor, friendly staff, and a little too good of a location. I shall return.",2016-08-04,Phoenix,-112.040131,33.507455,"['Barbeque', 'Event Planning & Services', 'Sandwiches', 'Salad', 'Restaurants', 'Caterers']"
5,Mr. Hero,10 times better than the one on E. 152. The food is always hot and made right. The employees are friendly too.,2014-12-03,Cleveland,-81.549904,41.5935367,"['Fast Food', 'Restaurants']"
5,Sushi 101,"As a foodie and a sushi snob, I'm not easily pleased. If you're looking for excellent sushi (nigiri and sashimi) and basic Japanese dishes (ie: your fried rice, tempura dinners, noodle bowls, etc.). This place is it. Dollar for dollar the best in Charlotte.",2017-01-01,Charlotte,-80.7737832445,35.0628667837,"['Sushi Bars', 'Live/Raw Food', 'Restaurants', 'Japanese']"
5,Crown Town Subs,"We started going when it was Sub Station II and loved it! So fresh and tasty waay better and about the same price as Jersey Mikes and Firehouse. Now that they have switched to Crown Town we still love it! I think it's the same owner and he kept the same staff, the food is the same too! We are so pleased to have found a fantastic hometown sub shop in the city!!",2016-02-04,Charlotte,-80.9564506,35.1193859,"['Restaurants', 'Salad', 'Sandwiches', 'Delis']"
3,McCormick & Schmick's Seafood & Steaks,OMG- why would a high end place not have an adequate air conditioning system. It was so incredibly hot inside it was not enjoyable. Ridiculous!!  I have no idea how the servers don't pass out.,2014-06-22,Charlotte,-80.844559595,35.2264373483,"['Restaurants', 'Seafood', 'American (Traditional)', 'Steakhouses']"
5,Rehab Burger Therapy,"This is a solid burger place. Loved their brunch selections and patio seating area. The Turkey Burger that we customized was juicy and flavorful. I don't eat Red Meat so finding a good Turkey Burger is like finding gold. Nice variation of wine, beer and cocktails. Sweet potato fries were on point too. Go here and you will not be disappointed.",2016-12-22,Scottsdale,-111.925627,33.4915029708,"['Sandwiches', 'Nightlife', 'Burgers', 'American (New)', 'Bars', 'Restaurants']"
5,New Orleans Take-Out,"The Madison skies were gray today and a rare summer chill was in the air. I needed something to spice up my afternoon and New Orleans Take-Out  did the trick! I was able to score ""rock star"" parking across the street and made a bee-line to the cozy yellow sign and screen door (watch out--it slams if you're not careful).

For my first NOTO experience, I had the Gulf Shrimp Dinner half portion with dirty rice and cornbread on the side. Ooooweeee! That is some SPICY and delicious rice! If that's dirty, I don't want to be clean. The shrimp (about ten of 'em in a small order) were freshly dredged in their own homemade batter and fried perfectly. And the cornbread? Like a little pillow of honey and corn and butter in heaven.

I don't know why I didn't order a Po Boy sandwich. After reading the menu while eating (which is weird, I know, like watching ""Food Network"" while you're eating the dinner you just slaved over), I was already planning my return visit. The staff was really friendly and the music was dope. Gray skies? I can see clearly now, the rain is gone!",2009-08-27,Madison,-89.4130592,43.067354,"['Restaurants', 'Cajun/Creole']"
5,Hamburger Hut 'N' Market,"These wings are bomb dot com and the hamburger taste fresh with that charbroiled taste , with crisp vegetables and great steak fries. Little small only about 6 tables",2015-10-22,North Las Vegas,-115.1161069,36.2180977,"['Restaurants', 'Burgers', 'Chicken Wings']"
4,Rosie McCaffrey's Irish Pub & Restaurant,"Oh boy was I excited when I first walked into Rosie McCaffrey's.  An Irish pub right down the street?  This place was a godsend disguised as a local drunken hotspot.

Apparently, it wasn't disguised at all.  It really is just a local drunken hotspot.

I've been a moderate patron of Rosies for the past few months now, and while this is my usual watering hole of choice, there are a few things that need to be said about it.  First of all, the beer selection is good.  It isn't Yardhouse by a longshot, but the choices are varied for different tastes and income brackets.  The food is good for bar fare.  I felt much like a Irish local grazing the fields of greasy confections, I could literally feel my alcohol tolerance increasing with each bite.  The service is good, but prepare to wait if the place fills up (which it does) and you'll get looked over if you don't have cleavage (which I don't) but it helps if you're on a first name basis with the staff (which I am).

The music is varied, which is nice.  On the nights where live music is playing, you'll get a spattering of Irish folk music or recent covers.  I'm a fan of a few bands that play there, but to be completely honest, there have only been a few occasions where I've found my toes tapping.  But it's lively and fun, pleasant to listen to while you inebriate yourself.

You'll find a wide range of characters that frequent Rosies, though.  From the bar rats, greased woman hunters, drunken floozies, haughty better-than-alls and down home boys, there is never a lack of people to talk to.  I can't guarantee a good experience, but who can?  But I wouldn't worry, if you're using the place as you should, you won't remember tomorrow morning anyway.

No matter it's flaws, Rosie McCaffery's is worth a visit at least.  Grab a bite, take a shot of Irish courage and mix it up with a stranger.  If you see a fellow standing to the side, people watching with a silent amused smirk, come and say hello.  I probably won't bite.",2007-12-19,Phoenix,-112.061446347,33.5094076522,"['Irish', 'Restaurants', 'Nightlife', 'Pubs', 'Bars']"
3,Lucille's Smokehouse Bar-B-Que,"Lucille's serves up a really first rate BBQ sandwich. I tried the tri-tip. The meat was very tender and very tasty. The sourdough bread tasted fresh and their sweet potato fries were as good as I've had anywhere. They leave 3 different BBQ sauces on the table - nice touch.

Although a chain, they did have both from San Tan Brewery and Four Peaks on tap. Two of each. A solid plus to the usual bud, bud-light, coors, coors light sameness.

I met up with one of my daughters (who bought me dinner), so the company was fabulous. The over ambiance is OK - good place to bring a group.",2012-03-31,Tempe,-111.903833,33.433975,"['Restaurants', 'Barbeque', 'Food', 'Smokehouse', 'Southern']"
5,The House On Parliament,"A friend and I went to The House on Parliament on a sunny Monday evening. The front and upstairs patio (which looks like a lovely oasis from the noise of Parliament Street) were both fairly full, but there was plenty of room inside. Immediately the service was fantastic. The server acting as the host was patient with our indecision on where to sit and very friendly. The atmosphere was lively and welcoming. 

My co-diner ordered a beer from the fairly large list and I ordered a glass of red wine; we were both pleased. And the food! I had the steak feature--a baseball sirloin with truffle butter and red wine jus accompanied by asparagus and frites. My steak was cooked perfectly (emphasis!) which isn't always the easiest with that cut and melted in my mouth. Both the asparagus and frites were solid too. It was a steal at $21. Co-diner ordered the burger feature and was also really impressed and enjoyed the house tomato-jalapeno jam. 

The excellent service and positive atmosphere lasted throughout the meal. The staff seem to really enjoy working there and ensuring patrons have a good experience. With drinks (2 each), mains, tax and tip the bill squeaked through at under $90. I was very impressed and will definitely be back.",2015-07-08,Toronto,-79.3678909,43.6636056,"['Restaurants', 'Bars', 'British', 'Pubs', 'Nightlife', 'Gastropubs']"
5,The Blue Skillet,"Came in on Sunday at 1230. Helped right away! Very friendly wait staff! Food was absolutely delicious! I had grill cheese with tomato, husband had french toast that was delicious and our daughter had the mac and cheese. The mac and cheese stole the show! It was definitely homemade and best I have had!!!",2011-06-12,Las Vegas,-115.064210085,36.1727870676,"['Breakfast & Brunch', 'Restaurants', 'American (Traditional)']"
5,Golden Harbor Authentic Chinese Cuisine,"Between here and Lai Lai, Champaign has some very good Chinese choices on campus. Not to say that the other local choices aren't good as well but these two restaurants serve some of the more classy authentic Chinese dishes that you wouldn't expect other restaurants to serve. Fortunately for the students, these restaurants cook well enough that there is no immediate need to run to Chinatown to enjoy good Chinese cooking. Don't miss the tea smoked chicken here. Although it's not as friendly to non-Chinese and usually very busy, don't let that deter you from visiting this gem.",2011-01-03,Champaign,-88.2441689,40.1111456,"['Taiwanese', 'Chinese', 'Restaurants']"
